date,latitude,longitude,temperature_c,relative_humidity_pct,precipitation_mm,surface_pressure_hpa,wind_speed_ms,wind_direction_deg,wind_u,wind_v,source
2023-01-01,22.4125,73.0944,19.4,61,0.0,1012.8,3.22,32,-1.708,-2.733,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-01-02,22.4125,73.0944,19.3,62,0.0,1012.7,3.31,40,-2.125,-2.532,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-01-03,22.4125,73.0944,19.1,60,0.0,1012.9,4.53,38,-2.788,-3.568,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-01-04,22.4125,73.0944,18.1,54,0.0,1013.3,6.0,47,-4.388,-4.092,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-01-05,22.4125,73.0944,19.0,58,0.0,1012.9,5.22,53,-4.171,-3.143,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-01-06,22.4125,73.0944,21.6,68,0.0,1013.5,4.22,67,-3.887,-1.65,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-01-07,22.4125,73.0944,22.9,63,0.0,1013.2,3.81,82,-3.769,-0.53,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-01-08,22.4125,73.0944,21.5,61,0.0,1012.2,3.11,72,-2.959,-0.961,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-01-09,22.4125,73.0944,20.6,59,0.0,1013.1,3.33,72,-3.17,-1.03,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-01-10,22.4125,73.0944,19.9,60,0.0,1012.5,2.53,66,-2.309,-1.028,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-01-11,22.4125,73.0944,19.9,64,0.0,1009.4,2.69,108,-2.563,0.833,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-01-12,22.4125,73.0944,21.5,65,0.0,1007.7,3.22,253,3.081,0.942,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-01-13,22.4125,73.0944,19.4,53,0.0,1009.0,2.81,288,2.668,-0.867,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-01-14,22.4125,73.0944,17.4,49,0.0,1010.6,3.31,27,-1.501,-2.945,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-01-15,22.4125,73.0944,17.5,49,0.0,1009.3,3.75,33,-2.042,-3.145,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-01-16,22.4125,73.0944,17.7,47,0.0,1009.0,3.25,30,-1.625,-2.815,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-01-17,22.4125,73.0944,18.4,45,0.0,1009.5,3.64,35,-2.087,-2.981,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-01-18,22.4125,73.0944,19.4,52,0.0,1010.4,3.61,47,-2.641,-2.463,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-01-19,22.4125,73.0944,20.2,58,0.0,1009.4,3.19,41,-2.096,-2.411,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-01-20,22.4125,73.0944,20.3,64,0.0,1008.6,2.83,7,-0.345,-2.812,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-01-21,22.4125,73.0944,20.1,39,0.0,1009.4,3.58,325,2.055,-2.935,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-01-22,22.4125,73.0944,18.7,40,0.0,1009.2,3.22,316,2.238,-2.318,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-01-23,22.4125,73.0944,18.2,44,0.0,1008.4,2.92,293,2.685,-1.14,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-01-24,22.4125,73.0944,18.6,48,0.0,1008.5,3.11,289,2.942,-1.013,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-01-25,22.4125,73.0944,19.1,46,0.0,1009.5,3.72,350,0.646,-3.666,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-01-26,22.4125,73.0944,20.3,50,0.0,1010.1,4.81,27,-2.182,-4.282,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-01-27,22.4125,73.0944,22.1,59,0.0,1009.6,4.44,41,-2.916,-3.354,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-01-28,22.4125,73.0944,23.7,65,3.5,1006.8,5.61,51,-4.361,-3.531,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-01-29,22.4125,73.0944,22.8,71,3.7,1004.7,3.81,170,-0.661,3.748,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-01-30,22.4125,73.0944,22.2,69,0.0,1009.4,3.25,15,-0.841,-3.139,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-01-31,22.4125,73.0944,21.6,61,0.0,1011.2,5.33,30,-2.667,-4.619,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-02-01,22.4125,73.0944,21.5,54,0.0,1011.1,5.19,43,-3.543,-3.799,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-02-02,22.4125,73.0944,21.7,45,0.0,1010.4,3.97,59,-3.405,-2.046,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-02-03,22.4125,73.0944,22.2,44,0.0,1009.9,3.19,56,-2.648,-1.786,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-02-04,22.4125,73.0944,22.0,43,0.0,1008.5,3.0,52,-2.364,-1.847,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-02-05,22.4125,73.0944,22.9,43,0.0,1007.0,2.64,74,-2.537,-0.727,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-02-06,22.4125,73.0944,23.0,45,0.0,1007.1,3.33,334,1.461,-2.996,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-02-07,22.4125,73.0944,23.1,56,0.0,1007.4,3.69,40,-2.375,-2.83,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-02-08,22.4125,73.0944,22.6,43,0.0,1008.1,2.94,43,-2.008,-2.153,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-02-09,22.4125,73.0944,23.8,44,0.0,1007.5,2.64,96,-2.624,0.276,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-02-10,22.4125,73.0944,25.0,30,0.0,1008.3,3.11,254,2.991,0.858,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-02-11,22.4125,73.0944,23.7,41,0.0,1009.6,2.92,309,2.267,-1.836,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-02-12,22.4125,73.0944,24.2,47,0.0,1011.5,4.75,29,-2.303,-4.154,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-02-13,22.4125,73.0944,23.5,28,0.0,1011.8,4.03,45,-2.848,-2.848,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-02-14,22.4125,73.0944,23.0,31,0.0,1010.4,3.0,54,-2.427,-1.763,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-02-15,22.4125,73.0944,24.3,34,0.0,1008.5,3.03,53,-2.418,-1.822,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-02-16,22.4125,73.0944,25.8,35,0.0,1008.6,3.11,28,-1.461,-2.747,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-02-17,22.4125,73.0944,25.9,35,0.0,1008.9,3.11,42,-2.082,-2.312,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-02-18,22.4125,73.0944,26.1,36,0.0,1008.5,3.0,68,-2.782,-1.124,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-02-19,22.4125,73.0944,26.3,37,0.0,1008.0,3.0,91,-3.0,0.052,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-02-20,22.4125,73.0944,26.9,32,0.0,1007.3,3.44,190,0.598,3.392,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-02-21,22.4125,73.0944,25.9,30,0.0,1007.9,4.03,252,3.831,1.245,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-02-22,22.4125,73.0944,25.5,34,0.0,1007.7,3.78,263,3.75,0.46,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-02-23,22.4125,73.0944,25.2,39,0.0,1007.7,2.97,296,2.671,-1.303,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-02-24,22.4125,73.0944,26.1,28,0.0,1008.7,3.19,6,-0.334,-3.177,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-02-25,22.4125,73.0944,25.8,26,0.0,1010.1,3.03,313,2.214,-2.065,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-02-26,22.4125,73.0944,26.3,28,0.0,1011.1,2.78,6,-0.29,-2.763,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-02-27,22.4125,73.0944,26.7,26,0.0,1010.2,3.17,54,-2.562,-1.861,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-02-28,22.4125,73.0944,26.4,26,0.0,1009.6,3.11,242,2.747,1.461,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-03-01,22.4125,73.0944,26.9,36,0.0,1010.4,3.28,235,2.685,1.88,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-03-02,22.4125,73.0944,28.3,28,0.0,1011.0,3.03,39,-1.905,-2.353,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-03-03,22.4125,73.0944,29.2,27,0.0,1011.2,3.11,66,-2.842,-1.265,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-03-04,22.4125,73.0944,29.8,26,0.0,1010.6,3.14,1,-0.055,-3.138,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-03-05,22.4125,73.0944,29.7,29,0.0,1011.0,4.36,44,-3.029,-3.137,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-03-06,22.4125,73.0944,28.1,36,0.1,1009.9,7.69,165,-1.991,7.432,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-03-07,22.4125,73.0944,27.9,37,0.0,1009.1,3.83,88,-3.831,-0.134,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-03-08,22.4125,73.0944,28.0,28,0.0,1009.6,6.58,39,-4.143,-5.116,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-03-09,22.4125,73.0944,28.0,30,0.0,1009.7,4.83,46,-3.477,-3.358,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-03-10,22.4125,73.0944,27.2,25,0.0,1009.3,3.69,52,-2.911,-2.275,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-03-11,22.4125,73.0944,28.2,24,0.0,1008.4,4.17,68,-3.863,-1.561,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-03-12,22.4125,73.0944,29.1,24,0.0,1007.5,3.53,63,-3.143,-1.602,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-03-13,22.4125,73.0944,30.4,24,0.0,1006.2,4.75,91,-4.749,0.083,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-03-14,22.4125,73.0944,30.4,25,0.0,1004.5,4.61,351,0.721,-4.554,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-03-15,22.4125,73.0944,28.1,30,0.0,1003.8,3.69,51,-2.871,-2.325,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-03-16,22.4125,73.0944,28.6,36,0.0,1004.4,5.86,187,0.714,5.817,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-03-17,22.4125,73.0944,26.0,56,7.8,1005.4,5.31,168,-1.103,5.19,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-03-18,22.4125,73.0944,26.1,57,3.7,1004.2,5.81,165,-1.503,5.608,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-03-19,22.4125,73.0944,25.8,55,0.0,1003.1,3.78,167,-0.85,3.681,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-03-20,22.4125,73.0944,26.2,53,0.0,1002.4,5.17,225,3.653,3.653,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-03-21,22.4125,73.0944,27.1,52,0.2,1003.3,3.89,235,3.186,2.231,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-03-22,22.4125,73.0944,27.1,57,0.0,1004.4,4.33,230,3.32,2.785,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-03-23,22.4125,73.0944,27.4,57,0.0,1004.5,6.53,233,5.213,3.929,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-03-24,22.4125,73.0944,27.4,56,0.0,1004.5,5.58,231,4.339,3.514,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-03-25,22.4125,73.0944,26.2,44,0.0,1006.3,4.17,263,4.136,0.508,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-03-26,22.4125,73.0944,26.8,46,0.0,1005.9,2.44,295,2.215,-1.033,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-03-27,22.4125,73.0944,28.1,38,0.0,1005.0,3.31,288,3.144,-1.021,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-03-28,22.4125,73.0944,28.4,38,0.0,1004.4,2.36,195,0.611,2.281,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-03-29,22.4125,73.0944,28.6,39,0.0,1004.5,4.53,245,4.104,1.914,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-03-30,22.4125,73.0944,27.6,52,0.0,1003.9,5.42,229,4.088,3.554,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-03-31,22.4125,73.0944,27.4,49,0.0,1003.6,4.17,236,3.454,2.33,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-04-01,22.4125,73.0944,28.5,50,0.0,1004.2,4.69,249,4.383,1.682,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-04-02,22.4125,73.0944,29.4,39,0.0,1004.0,3.58,280,3.529,-0.622,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-04-03,22.4125,73.0944,29.3,41,0.0,1003.7,4.39,240,3.801,2.194,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-04-04,22.4125,73.0944,29.7,43,0.0,1004.7,4.61,264,4.586,0.482,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-04-05,22.4125,73.0944,30.3,40,0.0,1004.3,4.72,244,4.244,2.07,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-04-06,22.4125,73.0944,30.8,35,0.0,1005.1,2.72,320,1.75,-2.085,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-04-07,22.4125,73.0944,31.6,23,0.0,1006.4,7.17,16,-1.975,-6.889,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-04-08,22.4125,73.0944,31.0,31,0.0,1007.5,5.94,176,-0.415,5.93,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-04-09,22.4125,73.0944,32.5,24,0.0,1007.4,3.39,242,2.992,1.591,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-04-10,22.4125,73.0944,32.7,25,0.0,1006.0,3.5,233,2.795,2.106,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-04-11,22.4125,73.0944,32.8,28,0.0,1006.1,4.22,251,3.992,1.375,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-04-12,22.4125,73.0944,33.3,27,0.0,1006.1,4.08,283,3.979,-0.919,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-04-13,22.4125,73.0944,33.4,26,0.0,1005.6,4.08,298,3.605,-1.917,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-04-14,22.4125,73.0944,33.2,24,0.0,1004.8,3.11,287,2.975,-0.91,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-04-15,22.4125,73.0944,32.2,31,0.0,1004.4,4.28,227,3.129,2.917,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-04-16,22.4125,73.0944,31.9,31,0.0,1003.4,4.97,229,3.753,3.262,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-04-17,22.4125,73.0944,32.3,31,0.0,1003.6,5.03,227,3.677,3.429,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-04-18,22.4125,73.0944,33.8,28,0.0,1004.9,4.03,298,3.556,-1.891,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-04-19,22.4125,73.0944,34.1,27,0.0,1002.4,5.92,284,5.741,-1.431,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-04-20,22.4125,73.0944,32.7,29,0.0,1000.0,5.75,265,5.728,0.501,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-04-21,22.4125,73.0944,31.5,38,0.0,1000.3,5.06,239,4.333,2.604,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-04-22,22.4125,73.0944,31.6,41,0.0,1000.2,4.25,262,4.209,0.591,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-04-23,22.4125,73.0944,31.7,41,0.0,1000.6,5.33,263,5.294,0.65,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-04-24,22.4125,73.0944,31.6,35,0.0,1002.2,4.42,318,2.955,-3.282,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-04-25,22.4125,73.0944,32.5,16,0.0,1002.0,3.61,268,3.609,0.126,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-04-26,22.4125,73.0944,32.0,35,0.0,1001.5,5.81,202,2.175,5.383,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-04-27,22.4125,73.0944,31.1,49,0.0,1002.4,4.17,196,1.148,4.005,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-04-28,22.4125,73.0944,31.5,45,0.0,1003.1,5.31,228,3.943,3.55,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-04-29,22.4125,73.0944,29.0,54,0.6,1003.2,5.22,219,3.286,4.058,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-04-30,22.4125,73.0944,27.3,62,6.5,1002.0,5.44,234,4.405,3.2,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-05-01,22.4125,73.0944,28.7,56,0.2,1001.2,6.28,234,5.079,3.69,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-05-02,22.4125,73.0944,29.1,56,0.7,1002.2,4.56,221,2.989,3.438,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-05-03,22.4125,73.0944,30.2,53,0.4,1003.3,4.61,211,2.375,3.952,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-05-04,22.4125,73.0944,30.8,54,0.1,1002.9,7.44,196,2.052,7.156,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-05-05,22.4125,73.0944,31.6,51,0.0,1002.0,5.39,196,1.485,5.18,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-05-06,22.4125,73.0944,32.5,45,0.0,1001.9,5.33,243,4.752,2.421,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-05-07,22.4125,73.0944,33.8,43,0.0,1001.5,4.25,231,3.303,2.675,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-05-08,22.4125,73.0944,34.0,41,0.0,1000.9,4.75,233,3.794,2.859,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-05-09,22.4125,73.0944,35.0,38,0.0,1001.4,3.64,267,3.634,0.19,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-05-10,22.4125,73.0944,35.3,30,0.0,1001.1,5.69,352,0.793,-5.639,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-05-11,22.4125,73.0944,36.1,18,0.0,1001.4,4.39,313,3.21,-2.993,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-05-12,22.4125,73.0944,36.4,20,0.0,1001.1,4.39,292,4.069,-1.644,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-05-13,22.4125,73.0944,35.7,31,0.0,1001.1,6.31,233,5.036,3.795,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-05-14,22.4125,73.0944,34.1,44,0.0,1000.1,5.86,228,4.356,3.922,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-05-15,22.4125,73.0944,33.0,55,0.0,1001.2,6.19,226,4.456,4.303,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-05-16,22.4125,73.0944,32.9,55,0.0,1002.7,6.22,230,4.766,4.0,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-05-17,22.4125,73.0944,33.2,52,0.0,1003.6,5.75,234,4.652,3.38,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-05-18,22.4125,73.0944,33.4,52,0.0,1005.1,5.03,243,4.48,2.283,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-05-19,22.4125,73.0944,34.2,45,0.0,1003.4,5.08,239,4.357,2.618,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-05-20,22.4125,73.0944,34.4,46,0.0,1002.4,4.78,230,3.66,3.071,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-05-21,22.4125,73.0944,34.2,45,0.0,1003.1,5.36,229,4.046,3.517,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-05-22,22.4125,73.0944,33.5,50,0.0,1004.0,5.97,233,4.77,3.594,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-05-23,22.4125,73.0944,33.4,49,0.0,1004.1,5.5,227,4.022,3.751,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-05-24,22.4125,73.0944,33.6,51,0.0,1002.6,6.94,231,5.397,4.37,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-05-25,22.4125,73.0944,32.9,53,0.0,1002.8,7.17,223,4.888,5.241,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-05-26,22.4125,73.0944,32.3,56,0.0,1003.2,7.39,218,4.549,5.823,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-05-27,22.4125,73.0944,32.7,57,0.0,1002.1,7.58,222,5.074,5.636,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-05-28,22.4125,73.0944,32.7,56,0.6,1002.1,6.33,230,4.852,4.071,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-05-29,22.4125,73.0944,31.9,56,0.0,1002.7,6.22,304,5.158,-3.479,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-05-30,22.4125,73.0944,31.7,54,0.9,1003.3,11.33,339,4.062,-10.581,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-05-31,22.4125,73.0944,33.7,41,0.0,1002.5,6.17,274,6.152,-0.43,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-06-01,22.4125,73.0944,33.7,38,0.0,1001.7,6.22,247,5.728,2.431,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-06-02,22.4125,73.0944,33.6,53,0.0,1001.8,5.92,241,5.175,2.868,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-06-03,22.4125,73.0944,31.6,65,19.3,1001.5,4.72,226,3.397,3.28,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-06-04,22.4125,73.0944,32.3,62,12.0,1001.5,5.83,227,4.266,3.978,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-06-05,22.4125,73.0944,33.7,56,0.0,1000.4,5.53,233,4.415,3.327,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-06-06,22.4125,73.0944,33.5,56,0.0,1000.2,5.17,221,3.39,3.899,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-06-07,22.4125,73.0944,33.7,57,0.2,999.9,5.19,218,3.198,4.093,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-06-08,22.4125,73.0944,33.2,55,0.0,1000.9,5.0,227,3.657,3.41,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-06-09,22.4125,73.0944,33.2,57,0.0,999.0,6.08,222,4.071,4.521,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-06-10,22.4125,73.0944,33.2,60,0.2,997.8,6.78,220,4.357,5.192,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-06-11,22.4125,73.0944,33.4,54,1.8,997.2,6.53,208,3.065,5.764,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-06-12,22.4125,73.0944,33.4,51,0.9,996.9,6.64,199,2.161,6.277,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-06-13,22.4125,73.0944,32.6,57,1.1,997.5,9.14,197,2.672,8.74,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-06-14,22.4125,73.0944,31.2,65,0.4,999.1,8.97,203,3.506,8.259,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-06-15,22.4125,73.0944,30.2,68,2.0,999.0,9.67,197,2.826,9.244,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-06-16,22.4125,73.0944,29.9,71,2.7,996.8,12.14,196,3.346,11.669,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-06-17,22.4125,73.0944,30.9,68,0.9,997.4,9.78,213,5.325,8.2,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-06-18,22.4125,73.0944,31.0,66,0.3,998.9,7.47,227,5.465,5.096,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-06-19,22.4125,73.0944,31.2,65,0.1,998.8,5.61,232,4.422,3.455,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-06-20,22.4125,73.0944,31.7,61,0.0,998.2,6.86,230,5.256,4.41,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-06-21,22.4125,73.0944,31.7,61,0.0,998.7,5.75,224,3.994,4.136,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-06-22,22.4125,73.0944,32.3,60,0.0,998.8,5.81,230,4.447,3.732,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-06-23,22.4125,73.0944,32.7,58,0.2,998.4,5.67,228,4.211,3.792,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-06-24,22.4125,73.0944,28.8,80,12.8,997.7,5.44,202,2.04,5.048,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-06-25,22.4125,73.0944,28.4,83,16.0,997.1,4.94,212,2.62,4.193,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-06-26,22.4125,73.0944,26.9,90,37.5,998.2,4.19,213,2.284,3.518,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-06-27,22.4125,73.0944,27.1,89,9.1,998.0,4.53,218,2.788,3.568,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-06-28,22.4125,73.0944,27.7,88,15.7,998.5,4.53,226,3.257,3.145,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-06-29,22.4125,73.0944,26.0,94,48.6,998.2,4.31,233,3.439,2.591,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-06-30,22.4125,73.0944,25.6,94,45.3,997.6,5.61,226,4.036,3.898,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-07-01,22.4125,73.0944,26.2,91,21.8,998.9,5.86,225,4.144,4.144,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-07-02,22.4125,73.0944,28.3,84,1.4,999.0,4.31,206,1.887,3.87,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-07-03,22.4125,73.0944,29.4,80,0.7,997.9,4.06,210,2.028,3.512,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-07-04,22.4125,73.0944,29.4,83,1.6,995.7,4.56,207,2.068,4.059,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-07-05,22.4125,73.0944,28.8,85,3.7,994.3,3.72,207,1.69,3.317,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-07-06,22.4125,73.0944,28.0,86,9.9,995.3,3.61,211,1.86,3.095,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-07-07,22.4125,73.0944,27.8,87,19.4,995.9,4.19,191,0.8,4.117,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-07-08,22.4125,73.0944,27.9,86,13.6,996.3,6.81,202,2.549,6.31,ERA5 Reanalysis (Open-Meteo Historical Archive)
